clust_no,mpi,mpi_SE,mpi_lo95CI,mpi_up95CI,tot_samp_ppl,pct_samp_ppl_mis
453,0.20833334,0.06730661,0.061684843,0.35498184,48,0.0
454,0.37962964,0.05751863,0.253032,0.5062273,60,0.0
455,0.33169937,0.06774051,0.18260351,0.4807952,68,0.0
456,0.36561564,0.07383117,0.20311433,0.52811694,74,0.0
457,0.37363836,0.07224342,0.21266998,0.5346067,54,5.555558204650879
458,0.30734769,0.063823,0.16946647,0.44522887,62,0.0
459,0.23861568,0.07580912,0.07176092,0.40547043,65,6.15384578704834
460,0.0,,,,64,0.0
461,0.067632854,0.06135798,-0.06741515,0.20268086,69,0.0
462,0.19125684,0.074074276,0.026209055,0.35630462,66,7.575756311416626
463,0.0,,,,59,0.0
464,0.010416667,0.011103337,-0.014021613,0.034854945,64,0.0
465,0.0,,,,62,0.0
466,0.17548501,0.056261,0.051655386,0.29931465,63,0.0
467,0.0,,,,57,0.0
468,0.06100218,0.04301106,-0.03366453,0.15566888,51,0.0
469,0.0503003,0.03571948,-0.026866943,0.12746754,74,0.0
470,0.011904762,0.012761478,-0.016529584,0.04033911,56,0.0
471,0.07526882,0.0405104,-0.012995761,0.1635334,67,7.46268630027771
472,0.20462963,0.06691137,0.0600764,0.34918287,60,0.0
473,0.27356905,0.077026695,0.10716298,0.43997508,66,0.0
474,0.22401434,0.07387967,0.06304438,0.3849843,62,0.0
475,0.36411414,0.06283026,0.2283776,0.49985066,74,0.0
476,0.5109428,0.081213675,0.32998747,0.69189817,81,18.518519401550293
477,0.0,,,,58,0.0
478,0.04918033,0.034994315,-0.028791863,0.12715252,61,0.0
479,0.06388889,0.046567395,-0.043495715,0.1712735,40,0.0
480,0.0,,,,67,0.0
481,0.0,,,,72,0.0
482,0.0,,,,60,0.0
483,0.040935673,0.04100491,-0.05182388,0.13369523,38,0.0
484,0.04477612,0.031671554,-0.0249325,0.11448474,67,0.0
485,0.0,,,,62,0.0
486,0.044444446,0.04390242,-0.052184127,0.14107302,60,0.0
487,0.11231884,0.06278495,-0.02971057,0.25434825,46,0.0
488,0.31481484,0.07308476,0.15692481,0.47270486,75,0.0
489,0.44982085,0.0948909,0.24096736,0.6586743,63,1.58730149269104
490,0.17107584,0.06135686,0.037390724,0.30476096,66,4.545456171035767
491,0.2673108,0.07633882,0.1023908,0.4322308,69,0.0
492,0.040935673,0.040314283,-0.050261572,0.13213292,71,19.71830725669861
493,0.30396828,0.07604372,0.13968581,0.46825075,70,0.0
494,0.4166667,0.105019845,0.18978512,0.6435483,80,0.0
495,0.1388889,0.06291805,0.00040718567,0.2773706,62,0.0
496,0.1252955,0.05941695,-0.0054803127,0.25607133,47,0.0
497,0.33760688,0.08162473,0.16126736,0.5139464,78,0.0
498,0.37581703,0.08796308,0.1822116,0.5694225,58,12.068963050842285
499,0.21405229,0.067264535,0.068736106,0.35936847,68,0.0
500,0.45404667,0.05214328,0.34139797,0.5666954,81,0.0
501,0.66721684,0.04585179,0.56816006,0.76627356,101,0.0
502,0.0,,,,48,0.0
503,0.15042736,0.06533782,0.006619776,0.29423493,65,0.0
504,0.0,,,,72,0.0
505,0.10348584,0.057734918,-0.025155572,0.23212725,51,0.0
506,0.029761905,0.022599373,-0.019978978,0.07950279,56,0.0
507,0.26164877,0.078518264,0.08669916,0.43659836,62,0.0
508,0.16916355,0.0563566,0.04741252,0.2909146,89,0.0
509,0.51501507,0.023326475,0.46462125,0.5654088,74,0.0
510,0.29980844,0.073759004,0.13746597,0.4621509,58,0.0
511,0.49843508,0.048056137,0.39461613,0.6022541,71,0.0
512,0.25536063,0.08574577,0.06853666,0.44218463,57,0.0
513,0.02199074,0.017030569,-0.014801566,0.058783047,48,0.0
514,0.20410629,0.07096575,0.049485203,0.35872737,53,13.20754885673523
515,0.2256236,0.05208519,0.110984854,0.34026232,49,0.0
516,0.35092595,0.06748337,0.2038923,0.49795958,60,0.0
517,0.21278827,0.057853904,0.08780251,0.337774,53,0.0
518,0.17845118,0.057933893,0.053292613,0.30360976,66,0.0
519,0.35213676,0.045310177,0.25425008,0.45002344,65,0.0
520,0.17460318,0.058066573,0.049157977,0.30004838,56,0.0
521,0.13141026,0.05118872,0.019879622,0.2429409,52,0.0
522,0.088675216,0.044517074,-0.0074980776,0.1848485,52,0.0
523,0.2735043,0.059945535,0.14399983,0.40300873,52,0.0
524,0.16884533,0.059565034,0.040162887,0.29752776,51,0.0
525,0.3719807,0.058899395,0.24364993,0.50031143,46,0.0
526,0.34095863,0.051054284,0.23066254,0.4512547,51,0.0
527,0.40711805,0.04216445,0.3160273,0.49820882,64,0.0
528,0.12739465,0.06668205,-0.019371562,0.27416083,58,0.0
529,0.24836603,0.081642896,0.07048143,0.4262506,51,0.0
530,0.2808642,0.09649741,0.068474844,0.4932536,43,16.27907156944275
531,0.13683128,0.064833246,-0.00586574,0.2795283,61,11.47540807723999
532,0.13194445,0.058431726,0.0057103797,0.2581785,64,0.0
533,0.30694446,0.059192747,0.17797454,0.43591437,40,0.0
534,0.0,,,,71,18.309861421585083
535,0.07936508,0.050551977,-0.03189907,0.19062923,63,0.0
536,0.0,,,,52,0.0
537,0.0,,,,41,0.0
538,0.039215688,0.039071247,-0.050882768,0.12931414,39,12.820512056350708
539,0.012578617,0.013228825,-0.016537832,0.041695066,53,0.0
540,0.22413793,0.07842665,0.053260952,0.3950149,61,4.918032884597778
541,0.3969697,0.04279203,0.3027851,0.49115434,55,0.0
542,0.21655329,0.064425856,0.07618142,0.35692516,49,0.0
543,0.10837887,0.06031812,-0.021930497,0.23868825,61,0.0
544,0.028248588,0.027895246,-0.032015424,0.0885126,59,0.0
545,0.19982079,0.065580755,0.056932595,0.342709,62,0.0
546,0.25227687,0.06941795,0.10102815,0.4035256,66,7.575756311416626
547,0.26884922,0.08790588,0.0753697,0.46232876,59,5.084747076034546
548,0.18974361,0.08223636,0.010565974,0.36892122,74,12.162160873413086
549,0.17621528,0.05540785,0.056513898,0.29591668,64,0.0
550,0.2247098,0.06341143,0.08514217,0.36427742,74,9.459459781646729
551,0.5352113,0.041348737,0.4458828,0.6245398,71,0.0
552,0.18548387,0.06853122,0.03616717,0.33480057,62,0.0
553,0.21548823,0.0804468,0.041693475,0.38928297,66,0.0
554,0.18627451,0.07069509,0.03067567,0.34187335,56,8.92857313156128
555,0.29705217,0.07033944,0.14509304,0.4490113,49,0.0
556,0.3740741,0.08384076,0.19140078,0.55674744,75,0.0
557,0.37908497,0.053763065,0.26293695,0.49523303,51,0.0
558,0.27681994,0.08730572,0.08466134,0.46897852,63,7.9365074634552
559,0.12568307,0.05114221,0.0142537635,0.23711236,61,0.0
560,0.2638889,0.06593982,0.11875632,0.40902147,59,11.864405870437622
561,0.11877395,0.05901205,-0.00871384,0.24626175,58,0.0
562,0.06140351,0.04403946,-0.035526693,0.15833372,67,14.92537260055542
563,0.2603486,0.06490549,0.11352218,0.407175,71,28.16901206970215
564,0.0,,,,60,10.000002384185791
565,0.12865497,0.06367058,-0.013211919,0.27052188,57,0.0
566,0.0,,,,43,0.0
567,0.0,,,,71,0.0
568,0.23214287,0.067755006,0.085767075,0.37851867,56,0.0
569,0.066468254,0.047974765,-0.03805978,0.1709963,59,5.084747076034546
570,0.21969697,0.067459986,0.07395854,0.3654354,66,0.0
571,0.25252527,0.07437384,0.091850355,0.41320017,55,0.0
572,0.37978145,0.0775139,0.2091745,0.5503884,61,0.0
573,0.25235406,0.08793555,0.062380858,0.44232726,59,0.0
574,0.16939892,0.06126858,0.03703619,0.30176163,61,0.0
575,0.1328125,0.059601907,0.0029511014,0.2626739,64,0.0
576,0.17407408,0.054757074,0.054768667,0.2933795,63,4.76190447807312
577,0.20893721,0.0800259,0.03457576,0.38329864,46,0.0
578,0.15091212,0.07697878,-0.018517036,0.3203413,67,0.0
579,0.43464056,0.088146664,0.24421127,0.62506986,68,0.0
580,0.03233831,0.026827531,-0.026708687,0.091385305,67,0.0
581,0.28169015,0.08329461,0.10020679,0.46317354,71,0.0
582,0.51068383,0.07504432,0.34856042,0.6728072,78,0.0
583,0.3768519,0.078976154,0.20623428,0.5474695,60,0.0
584,0.34153005,0.06598198,0.19776769,0.48529243,61,0.0
585,0.3852657,0.054628752,0.26354527,0.50698614,46,0.0
586,0.15656567,0.055969216,0.03461921,0.27851212,66,0.0
587,0.21026723,0.06416713,0.071642585,0.34889188,79,0.0
588,0.35867447,0.044327065,0.26111126,0.45623767,57,0.0
589,0.24646465,0.07688747,0.077236466,0.41569284,55,0.0
590,0.4017094,0.070875704,0.24571304,0.5577058,65,0.0
591,0.1641791,0.058606114,0.036487356,0.29187086,67,0.0
592,0.38063064,0.070301004,0.22875457,0.53250676,74,0.0
593,0.13666667,0.0667137,-0.011980715,0.28531405,50,0.0
594,0.042253524,0.03063922,-0.025182948,0.109689996,71,0.0
595,0.07638889,0.04455785,-0.021682277,0.17446005,56,0.0
596,0.032956686,0.033301312,-0.040339008,0.10625238,59,0.0
597,0.09139785,0.04802131,-0.014296334,0.19709204,62,0.0
598,0.046153847,0.04410834,-0.05212565,0.14443335,69,5.797100067138672
599,0.23809525,0.08956045,0.04097404,0.43521646,63,0.0
600,0.33436215,0.068904914,0.1784884,0.4902359,54,0.0
601,0.5546297,0.043899316,0.4568159,0.65244347,60,0.0
602,0.092995174,0.06006828,-0.04288872,0.22887906,46,0.0
603,0.0,,,,37,0.0
604,0.24949495,0.09240987,0.043592934,0.45539698,55,0.0
605,0.094444446,0.04927173,-0.012000653,0.20088954,70,0.0
606,0.14553991,0.05675768,0.020617094,0.27046272,71,0.0
607,0.50682265,0.04043567,0.41872087,0.5949244,64,10.9375
608,0.22222222,0.0748226,0.057538792,0.38690567,75,10.66666841506958
609,0.028368795,0.028460296,-0.034271892,0.09100948,47,0.0
610,0.097222224,0.059286974,-0.031952996,0.22639744,64,0.0
611,0.024509804,0.024726577,-0.028908717,0.07792833,68,0.0
